grid_section_lat,grid_section_long,venue,v_lat,v_long,category,group,type
43.8150179,-111.805790533333,Mesa Falls Apartments,43.807365000000004,-111.800027,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
43.8150179,-111.805790533333,North Fork Dental Care,43.807434906371604,-111.804985471828,Dentist's Office,Medical Center,Professional & Other Places
43.8150179,-111.795815733333,Enterprise CarShare,43.812629,-111.78935,Rental Car Location,Rental Car Location,Travel & Transport
43.8150179,-111.795815733333,The Church of Jesus Christ of Latter-day Saints,43.810748,-111.791441,Church,Spiritual Center,Professional & Other Places
43.8150179,-111.795815733333,Rexburg Care And Rehab Center,43.812724072789095,-111.789789707887,Medical Center,Medical Center,Professional & Other Places
43.8150179,-111.795815733333,The Ivy,43.8128727658041,-111.78819846228399,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
43.8150179,-111.789165866667,BYUI Sports Fields,43.813001456600304,-111.784897033687,Field,Field,Outdoors & Recreation
43.8150179,-111.789165866667,Lulu Bella Botique,43.812037727352,-111.788060908285,Boutique,Clothing Store,Shop & Service
43.8150179,-111.789165866667,BYU-Idaho Ropes Course,43.81350075512409,-111.78634928858999,Other Great Outdoors,Other Great Outdoors,Outdoors & Recreation
43.8150179,-111.789165866667,Center Square Apartments,43.81212513302749,-111.78751047961799,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
43.8150179,-111.78584093333299,U.S. Bank ATM,43.81412125,-111.78308870000001,ATM,ATM,Shop & Service
43.8150179,-111.78584093333299,Sprint Store,43.814086,-111.783136,Mobile Phone Shop,Mobile Phone Shop,Shop & Service
43.8150179,-111.78584093333299,University Press,43.81378,-111.783111,Paper / Office Supplies Store,Paper / Office Supplies Store,Shop & Service
43.8150179,-111.78584093333299,Auxiliary Services Building,43.81412792161261,-111.783225849619,College Administrative Building,College Administrative Building,College & University
43.8150179,-111.78251599999999,BYU-Idaho Upper Soccer Fields,43.81115778155649,-111.78489022559499,Soccer Field,Athletics & Sports,Outdoors & Recreation
43.8150179,-111.78251599999999,The Church of Jesus Christ of Latter-day Saints,43.81082524511599,-111.78137440799999,Church,Spiritual Center,Professional & Other Places
43.8150179,-111.78251599999999,Church,43.810789,-111.78125800000001,Church,Spiritual Center,Professional & Other Places
43.812619700000006,-111.805790533333,Madison Dentistry,43.806350990108996,-111.80342147010201,Dentist's Office,Medical Center,Professional & Other Places
43.812619700000006,-111.799140666667,University Village,43.808943641197395,-111.78846828114,College Residence Hall,College Residence Hall,College & University
43.812619700000006,-111.799140666667,The Church of Jesus Christ of Latter-day Saints,43.8093231631452,-111.78863575533701,Church,Spiritual Center,Professional & Other Places
43.812619700000006,-111.795815733333,4 Plex Field #3,43.8103209516358,-111.786011641965,Recreation Center,Recreation Center,Outdoors & Recreation
43.812619700000006,-111.79249080000001,4 Plex field #1,43.8103492043131,-111.784133723198,Soccer Field,Athletics & Sports,Outdoors & Recreation
